Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,IssueBranchCode,IssueTeller,IssueState,IssueBranchCodeNo,IssueBranchCity,Unique_key,PurchaserYear,DateEncashment,PartyName,AccountNum,PayBranchCode,PayTeller,encashedyear,EncashedState,EncashedBranchCode,EncashedCity,Denomination
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11082.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11082,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11084.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11084,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11086.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11086,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11088.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11088,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11090.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11090,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11092.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11092,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11094.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11094,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11096.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11096,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11098.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11098,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11100.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11100,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11102.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11102,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11104.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11104,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11106.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11106,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11108.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11108,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11110.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11110,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11112.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11112,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11114.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11114,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11116.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11116,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11118.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11118,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11120.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11120,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11122.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11122,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11124.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11124,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11126.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11126,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11128.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11128,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11130.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11130,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11132.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11132,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11134.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11134,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11136.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11136,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11138.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11138,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11140.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11140,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11142.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11142,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11144.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11144,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11146.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11146,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11148.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11148,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11150.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11150,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11152.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11152,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11154.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11154,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11156.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11156,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11158.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11158,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11160.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11160,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11162.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11162,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11164.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11164,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11166.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11166,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11168.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11168,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11170.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11170,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11172.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11172,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11174.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11174,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11176.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11176,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11178.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11178,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11180.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11180,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11182.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11182,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11184.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11184,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11186.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11186,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11188.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11188,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11190.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11190,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11192.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11192,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11194.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11194,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11196.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11196,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11198.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11198,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11200.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11200,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11238.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11238,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11240.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11240,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11242.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11242,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11244.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11244,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11246.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11246,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11248.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11248,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11250.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11250,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11252.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11252,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11254.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11254,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11256.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11256,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11258.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11258,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11260.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11260,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
3.00202e+20,2022-01-10,2022-01-10,2022-01-24,VEDANTA LIMITED,OC,11262.0,300.0,7905165.0,Maharashtra,300.0,Mumbai,OC11262,2022.0,2022-01-14,BHARATIYA JANATA PARTY,*******8244,691.0,5642191.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11742.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11742,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11744.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11744,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11746.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11746,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11748.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11748,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11750.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11750,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11752.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11752,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11754.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11754,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11756.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11756,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11758.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11758,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11760.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11760,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11762.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11762,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11764.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11764,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
