Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,IssueBranchCode,IssueTeller,IssueState,IssueBranchCodeNo,IssueBranchCity,Unique_key,PurchaserYear,DateEncashment,PartyName,AccountNum,PayBranchCode,PayTeller,encashedyear,EncashedState,EncashedBranchCode,EncashedCity,Denomination
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12585.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12585,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12587.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12587,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12589.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12589,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12591.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12591,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12593.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12593,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12595.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12595,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12597.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12597,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12599.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12599,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12601.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12601,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12603.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12603,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12605.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12605,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12607.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12607,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12609.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12609,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12611.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12611,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12613.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12613,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12615.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12615,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12617.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12617,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12619.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12619,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12621.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12621,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12623.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12623,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12625.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12625,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12627.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12627,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12629.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12629,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12631.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12631,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12633.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12633,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12635.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12635,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12637.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12637,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12639.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12639,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12641.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12641,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12643.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12643,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12645.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12645,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12647.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12647,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12649.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12649,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12651.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12651,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12653.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12653,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12655.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12655,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12657.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12657,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12659.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12659,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12661.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12661,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12663.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12663,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12665.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12665,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12667.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12667,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12669.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12669,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12671.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12671,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12673.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12673,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12675.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12675,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12677.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12677,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12679.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12679,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12681.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12681,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12683.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12683,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12685.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12685,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12687.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12687,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12689.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12689,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12691.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12691,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12693.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12693,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12695.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12695,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12697.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12697,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12699.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12699,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13901.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13901,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13903.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13903,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13905.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13905,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13907.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13907,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13909.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13909,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13911.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13911,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13913.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13913,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13915.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13915,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13917.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13917,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13919.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13919,2023.0,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13921.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13921,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13923.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13923,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13925.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13925,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13927.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13927,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13929.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13929,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13931.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13931,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13933.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13933,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13935.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13935,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13937.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13937,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13939.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13939,2023.0,2023-07-13,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,8212066.0,2023.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13941.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13941,2023.0,2023-07-24,JHARKHAND MUKTI MORCHA,*******5076,167.0,4360621.0,2023.0,Jharkhand,167.0,Ranchi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13943.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13943,2023.0,2023-07-24,JHARKHAND MUKTI MORCHA,*******5076,167.0,4360621.0,2023.0,Jharkhand,167.0,Ranchi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13945.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13945,2023.0,2023-07-24,JHARKHAND MUKTI MORCHA,*******5076,167.0,4360621.0,2023.0,Jharkhand,167.0,Ranchi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13947.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13947,2023.0,2023-07-24,JHARKHAND MUKTI MORCHA,*******5076,167.0,4360621.0,2023.0,Jharkhand,167.0,Ranchi,10000000.0
6.91202e+20,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,OC,13949.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13949,2023.0,2023-07-24,JHARKHAND MUKTI MORCHA,*******5076,167.0,4360621.0,2023.0,Jharkhand,167.0,Ranchi,10000000.0
6.91202e+20,2023-07-12,2023-07-12,2023-07-26,VEDANTA LIMITED,OC,13951.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13951,2023.0,2023-07-13,BIJU JANATA DAL,*******4340,41.0,5579244.0,2023.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2023-07-12,2023-07-12,2023-07-26,VEDANTA LIMITED,OC,13953.0,691.0,8212066.0,Delhi,691.0,New Delhi,OC13953,2023.0,2023-07-13,BIJU JANATA DAL,*******4340,41.0,5579244.0,2023.0,Odisha,41.0,Bhubaneswar,10000000.0
